latitude,longitude,risk_label,safety_score
23.102524222204803,69.652470236963,Safe,100.0
23.14210367492716,69.76270580736094,Safe,100.0
23.151967115447835,69.72217302002875,Safe,100.0
23.193153818927183,69.73034590705429,Safe,100.0
23.108714327878584,69.68724112470672,Safe,100.0
23.100218244613476,69.72086011339411,Safe,100.0
23.231245041883838,69.75302390641869,Safe,100.0
23.188018759289033,69.68753962730833,Very High,10.05
23.13628136959982,69.70798519206383,Safe,100.0
23.232975269285344,69.70838297408034,Medium,69.63
23.28664840974864,69.75766428771179,Safe,100.0
23.121259103001545,69.5898244822274,Safe,100.0
23.168242600854743,69.63589331574528,Very High,18.93
23.13404914453962,69.73492519352185,Safe,100.0
23.209624430145446,69.71409997468206,Very High,19.84
23.15351710366833,69.74650246030322,Safe,100.0
23.161775194903893,69.643694308165,Very High,19.43
23.232580151111478,69.65708888558216,Very High,15.01
23.18342240485674,69.7596392778234,Safe,100.0
23.212742596067166,69.57919720201862,Safe,100.0
23.212844204962643,69.60815867405842,Safe,100.0
23.150357051040903,69.62606277013018,Safe,100.0
23.252976792963363,69.63079632026947,Safe,100.0
23.13564190945609,69.6838654880225,Safe,100.0
23.280682994320248,69.75535512174423,Safe,100.0
23.24087961773771,69.6873704893604,High,20.99
23.24925181389146,69.67326040403013,Medium,61.39
23.15941773765881,69.57560314317504,Safe,100.0
23.110345114916434,69.69591491924716,Safe,100.0
23.130217090301368,69.63836463997268,Safe,100.0
23.104386471686922,69.59575531632511,Safe,100.0
23.27753479413618,69.64326185966401,Safe,100.0
23.238163748206112,69.69897203039088,Medium,49.95
23.185446848393056,69.70062940022274,Very High,15.31
23.10838439900602,69.56853580892117,Safe,100.0
23.154473798115202,69.70759723539177,Safe,100.0
23.25465629011681,69.68119659840383,Safe,100.0
23.14855334692295,69.76254882309647,Safe,100.0
23.158748912399634,69.59475293575436,Safe,100.0
23.13010138731025,69.59849525511702,Safe,100.0
23.192077930756472,69.6843563723121,Very High,8.03
23.188513879074904,69.61195632484281,Standard,79.13
23.2716044420952,69.68232706883815,Safe,100.0
23.193848072318772,69.75070053917696,Safe,100.0
23.188498021021243,69.61130663273299,Standard,84.34
23.220824427355378,69.56753602631761,Safe,100.0
23.12396663476237,69.63836468353122,Safe,100.0
23.22454249491952,69.69364166335787,Very High,15.51
23.142359868825434,69.72574283495241,Safe,100.0
23.24902441658984,69.5779210314011,Safe,100.0
23.294208567404898,69.65671501190485,Safe,100.0
23.240819154965585,69.72698628498054,Safe,100.0
23.280979853727807,69.58332851376319,Safe,100.0
23.107427758511914,69.6987028436909,Safe,100.0
23.11161981956303,69.75822961255491,Safe,100.0
23.28918805680465,69.7459224191532,Safe,100.0
23.273699333946205,69.6940180060619,Safe,100.0
23.242421093017427,69.58948811554319,Safe,100.0
23.297969179718965,69.6997803265548,Safe,100.0
23.26695746689987,69.60305333787592,Safe,100.0
23.151849700144,69.70281772344195,Safe,100.0
23.20333433778704,69.6850817213975,Very High,7.66
23.276415504064268,69.58303394279129,Safe,100.0
23.106960289931887,69.64922996050579,Safe,100.0
23.219014419703242,69.69626805097074,Very High,14.75
23.23879808098453,69.71653068176411,Safe,100.0
23.14939128681425,69.60288821258685,Safe,100.0
23.10603551501347,69.5903625580408,Safe,100.0
23.109529858954115,69.57172079884737,Safe,100.0
23.11277462962444,69.63065147432432,Safe,100.0
23.231765131184478,69.61145158780472,Safe,100.0
23.19929446268374,69.64242099083354,Very High,9.93
23.269281788297317,69.7201199421725,Safe,100.0
23.146459495575808,69.60464080611679,Safe,100.0
23.19257283068172,69.7387968791924,Safe,100.0
23.296983882955214,69.62720662370171,Safe,100.0
23.12192884001368,69.66741738239246,Safe,100.0
23.287524846478657,69.58929881833993,Safe,100.0
23.224223883151133,69.74080236964046,Safe,100.0
23.172374229438766,69.75172454079657,Safe,100.0
23.130281439844957,69.68060062841106,Safe,100.0
23.169772129638247,69.68846591248217,Very High,16.12
23.2824896420175,69.58637631254686,Safe,100.0
23.27554372189472,69.73477802224542,Safe,100.0
23.19913639679077,69.6440843875815,Very High,9.25
23.149954302793518,69.6978369065717,Safe,100.0
23.197246042463057,69.68761935043513,Very High,8.64
23.225328682372496,69.57612529530195,Safe,100.0
23.168385816278334,69.60778033659987,Safe,100.0
23.214918680357155,69.66204926351952,Very High,6.9
23.160301980356355,69.61880715679709,Safe,100.0
23.170608694859602,69.7038271067143,High,20.66
23.217737664309503,69.61450114683647,Standard,75.0
23.257228512471375,69.64212984961962,Safe,100.0
23.14207362307264,69.66313744775209,Safe,100.0
23.246821404732625,69.72632312526095,Safe,100.0
23.216704272981776,69.72083435186696,Standard,86.87
23.2689002803668,69.61246490636384,Safe,100.0
23.121694499035577,69.60387078305045,Safe,100.0
23.14502747933475,69.61050909146454,Safe,100.0
23.233245379898477,69.58278382270373,Safe,100.0
23.148105833288792,69.56969644975582,Safe,100.0
23.29332711802303,69.65420777463788,Safe,100.0
23.290187228434046,69.7129084332166,Safe,100.0
23.143498577338953,69.60880237729356,Safe,100.0
23.174374720092523,69.5708723061336,Safe,100.0
23.265412732317902,69.58796665666807,Safe,100.0
23.12056069670061,69.73138666828272,Safe,100.0
23.172296370340877,69.63450036535392,Very High,18.03
23.179767161678107,69.74553464013819,Safe,100.0
23.113198150959448,69.60013379621397,Safe,100.0
23.26865447374426,69.64495137201816,Safe,100.0
23.29822977833341,69.592393970543,Safe,100.0
23.29705151644928,69.64786516553573,Safe,100.0
23.252472681089092,69.64067067701183,Safe,100.0
23.182366346639746,69.67792685847105,Very High,9.09
23.28283633526618,69.71927282462806,Safe,100.0
23.24505546148695,69.75784699698079,Safe,100.0
23.1925310843113,69.59903012623374,Safe,100.0
23.295824387579962,69.70192336537727,Safe,100.0
23.280078609068152,69.70641074675088,Safe,100.0
23.255862893343732,69.70483275360262,Safe,100.0
23.272573658498718,69.58392610879922,Safe,100.0
23.255591939062747,69.75504974373385,Safe,100.0
23.249396757866947,69.62188669960437,Safe,100.0
23.152438923180924,69.71496009198114,Safe,100.0
23.137748097386595,69.6375691348082,Safe,100.0
23.136940087962113,69.57442527452393,Safe,100.0
23.18529913028573,69.64088135615565,Very High,12.42
23.192987314425697,69.70495196886642,Very High,15.95
23.1539933312667,69.64333084030775,Standard,71.68
23.169226702692992,69.60672548199983,Safe,100.0
23.158728148568446,69.61851934668502,Safe,100.0
23.12783710314613,69.62774674342396,Safe,100.0
23.166737769062713,69.74412701667949,Safe,100.0
23.29813034994777,69.74246196286758,Safe,100.0
23.256411875631084,69.75373450475969,Safe,100.0
23.1121988294998,69.71810295525633,Safe,100.0
23.16240675962337,69.6898945137161,Very High,19.22
23.27406929578214,69.67027150557911,Safe,100.0
23.27234340949092,69.66288700343904,Safe,100.0
23.21808652770144,69.69514290311405,Very High,14.14
23.10052331591116,69.5933908527703,Safe,100.0
23.23200717156079,69.71328575708635,Safe,95.52
23.189607163534173,69.58000274984981,Safe,100.0
23.26709990338866,69.57895853931718,Safe,100.0
23.171108721676926,69.63881623935548,Very High,17.18
23.190167974199046,69.58929495460747,Safe,100.0
23.11064464032194,69.58202077073007,Safe,100.0
23.185368175147918,69.64047485019904,Very High,12.54
23.244358598304437,69.65085438265652,High,35.31
23.187581302682062,69.59961313310824,Safe,100.0
23.20329938837521,69.63690447191118,Very High,12.27
23.260263424460106,69.75007867093755,Safe,100.0
23.18117486998626,69.7061876868586,Very High,18.19
23.23052149136367,69.57360938937089,Safe,100.0
23.163355048581835,69.66905799877858,Very High,16.33
21.916933897466784,70.82247662744115,Safe,100.0
22.03510728239495,70.68988083294104,Safe,100.0
21.925931777901724,70.67858632676327,Safe,100.0
21.902352794407726,70.80718511048619,Safe,100.0
21.949718369232034,70.78407423853861,High,31.16
22.066629747716267,70.86680092180993,Safe,100.0
22.021370323150556,70.85430243387972,Safe,100.0
21.977381899466387,70.80717030673037,High,36.66
21.919849311231182,70.72248318241553,Safe,100.0
22.010222045016366,70.71433104340453,Safe,100.0
21.902452491593976,70.7193177044693,Safe,100.0
21.879004659988706,70.73248142776285,Safe,100.0
21.891238541174822,70.74962670147511,Safe,100.0
21.974517890084826,70.73201878556634,High,35.42
21.914375620740955,70.67944114493639,Safe,100.0
21.92633504837366,70.80485653007679,Safe,100.0
22.04144424079479,70.68374659999445,Safe,100.0
22.060793900429456,70.7158181433767,Safe,100.0
22.066825030374396,70.80177276079226,Safe,100.0
21.873426431543,70.85189595948795,Safe,100.0
22.00619515430901,70.84658047099087,Safe,100.0
22.02918967346923,70.77397515280245,Safe,100.0
21.936926816623686,70.82229538297597,Safe,100.0
21.99995729531655,70.69526289621935,Safe,100.0
22.046602312194718,70.71142623098939,Safe,100.0
21.91262345711736,70.83516314592417,Safe,100.0
21.970182833054288,70.84697531779995,Safe,100.0
22.04700893450735,70.85466229985104,Safe,100.0
21.987606516217173,70.66932238438224,Safe,100.0
22.039982721800705,70.7715334053854,Safe,100.0
21.993381062296407,70.84333909446084,Safe,100.0
22.005080879137513,70.77766817516392,High,36.76
22.022654014384955,70.74739288011023,Safe,100.0
21.920928589785753,70.76271308428251,Medium,61.25
22.045848342573525,70.69851861947434,Safe,100.0
21.91663352294986,70.67178304998055,Safe,100.0
21.927785612899378,70.7146749101398,Safe,100.0
21.967841067974135,70.6950277687418,Safe,100.0
21.94537726044287,70.77444868483008,High,31.19
22.047074011939024,70.68148286653354,Safe,100.0
22.039210053341353,70.80504755652262,Safe,100.0
22.026816168704414,70.72151145716307,Safe,100.0
21.989124408873987,70.72146212893675,Medium,59.93
22.062711494582285,70.83350028165741,Safe,100.0
22.004586181873574,70.76722578918236,High,36.13
21.874787102640486,70.82493018598522,Safe,100.0
21.985766449666574,70.69036727516038,Safe,100.0
21.91989845526545,70.68796225663893,Safe,100.0
21.872625855096064,70.6697052687535,Safe,100.0
21.9046481739377,70.79099009659123,Safe,100.0
21.888468237616664,70.80226224067074,Safe,100.0
21.92359010915464,70.81376664639471,Safe,100.0
22.048790925967417,70.75482997248349,Safe,100.0
21.939601699305463,70.82466061204136,Safe,100.0
21.868803234597035,70.84682398933842,Safe,100.0
21.974467495503006,70.71124632712923,Safe,95.02
21.918976673596408,70.73245047828259,Safe,100.0
21.950998690512602,70.80911643267847,High,38.68
21.871521898557287,70.72070990956458,Safe,100.0
21.932121999691095,70.70810508187438,Safe,100.0
22.007051527329363,70.82122252420933,Safe,100.0
21.883305517424972,70.83225906699124,Safe,100.0
22.058223567070964,70.85497531646851,Safe,100.0
21.96111752851022,70.68663377688068,Safe,100.0
22.06128943724408,70.76252386595841,Safe,100.0
22.027219530219288,70.7314661719931,Safe,100.0
22.037568851105767,70.70683896321431,Safe,100.0
21.93733674729525,70.71904494254343,Safe,100.0
21.906096442957544,70.72801153058265,Safe,100.0
21.908359482497556,70.71631542975787,Safe,100.0
22.031551547574157,70.70735844428518,Safe,100.0
22.06152983212802,70.80462015240418,Safe,100.0
21.960143486636703,70.78514487970826,High,28.55
21.931178973285327,70.67545521732967,Safe,100.0
22.020025375923172,70.71811593947353,Safe,100.0
21.906381109996175,70.82032662689406,Safe,100.0
21.948849478387547,70.85572392407373,Safe,100.0
22.01584807755631,70.8326615235382,Safe,100.0
21.97552875986686,70.8188745291187,Medium,56.11
21.919563078952603,70.74521587730192,Safe,98.21
21.966386070208117,70.79713129040357,High,32.34
21.885823743504147,70.82148571088962,Safe,100.0
21.875948911677497,70.80461991173588,Safe,100.0
22.052299048657197,70.81279350124576,Safe,100.0
21.87998526928325,70.7828640793958,Safe,100.0
21.923307808922505,70.74613658262712,Standard,73.06
21.957388295700436,70.68812785684776,Safe,100.0
21.914952023034328,70.7079898746884,Safe,100.0
21.973050057632282,70.73487263380842,High,34.22
21.952435833392496,70.68392524619982,Safe,100.0
21.94809598225334,70.75765478306501,High,30.69
22.02317087241746,70.70736940450702,Safe,100.0
22.035714101195545,70.74420134410768,Safe,100.0
22.05832680774219,70.6853366521998,Safe,100.0
21.873906573365854,70.82455865706626,Safe,100.0
21.899415373780847,70.8646399186743,Safe,100.0
21.892822114658802,70.76005066649553,Safe,100.0
21.968072999663136,70.77567083547186,High,23.9
21.90771766321138,70.82163606688763,Safe,100.0
21.87542642549375,70.83441475849405,Safe,100.0
21.944875358377946,70.72361317937326,Medium,59.28
22.04223663160888,70.7973240237711,Safe,100.0
21.97895518018222,70.78461937633023,High,28.7
22.038844962797356,70.70219915465755,Safe,100.0
21.932124412907406,70.7862591382644,High,38.02
21.93802645320897,70.68741851770231,Safe,100.0
21.94620852252148,70.7293696808152,High,39.0
21.917260733615464,70.79863959506969,Safe,100.0
21.926570454395147,70.83808282859913,Safe,100.0
21.915032633668982,70.79259753386322,Safe,100.0
22.036879516505877,70.82925808797916,Safe,100.0
21.958675738645336,70.79808478658023,High,33.43
21.932062519885108,70.82699263924518,Safe,100.0
21.87978931173064,70.83916767340257,Safe,100.0
22.036582535534006,70.7084540895103,Safe,100.0
21.96368098196471,70.84308818913208,Safe,100.0
22.042953381099558,70.68334439461069,Safe,100.0
21.98136834475237,70.79537519307303,High,32.86
22.040854070194595,70.73743419720654,Safe,100.0
22.064021324283015,70.74422060039316,Safe,100.0
21.985022331067857,70.79064697422396,High,32.12
21.980657293335142,70.81947658086744,Medium,66.36
22.050611933974636,70.74746462654674,Safe,100.0
22.021480972757885,70.74320276743144,Safe,100.0
21.99965065854585,70.7052395877249,Safe,100.0
21.999103655427337,70.8494398601699,Safe,100.0
21.965223225250103,70.73000701658422,High,36.08
21.94424216502872,70.76389893923883,High,31.52
21.887020957413476,70.70833998769591,Safe,100.0
21.98880226796675,70.80019182396448,High,36.09
22.018586048854377,70.8068594673367,Safe,100.0
21.91755032145028,70.80106773449783,Safe,100.0
21.98884525959202,70.7379579791873,High,35.6
21.997989056541954,70.76666409313367,High,33.35
21.92601144446391,70.78055515271417,High,39.71
22.005618647195337,70.78852249561974,High,38.46
22.00763267517658,70.72037219846631,Safe,100.0
21.98741106039009,70.69961761620742,Safe,100.0
21.939586159434448,70.67486016997317,Safe,100.0
21.973657841348572,70.80743435985052,High,36.47
21.94451813637466,70.76852316903417,High,31.26
21.959826279044105,70.84075360284517,Safe,100.0
21.943174396675396,70.82675131642355,Safe,100.0
21.87243732400354,70.85188251086514,Safe,100.0
21.95980108076913,70.67580051648957,Safe,100.0
21.889440713127577,70.70722989951933,Safe,100.0
22.02081776889745,70.85938919529221,Safe,100.0
21.882331759591946,70.77301852779178,Safe,100.0
22.04905670779515,70.70345956787398,Safe,100.0
21.912946364429047,70.78383312654246,Safe,100.0
21.88091697943299,70.69353655260136,Safe,100.0
22.05136874567824,70.74197633009108,Safe,100.0
22.058217414838634,70.71075589254329,Safe,100.0
21.893341736703256,70.74136746537879,Safe,100.0
21.92477528878857,70.8543578738643,Safe,100.0
21.93949506353773,70.72764957525128,Medium,58.59
21.973662295305104,70.7622053945816,High,24.15
22.06826079365674,70.70058810198776,Safe,100.0
21.916376934053588,70.8046170563113,Safe,100.0
21.89240863522138,70.75524918430798,Safe,100.0
21.95942589300171,70.85920808092227,Safe,100.0
21.918826173190666,70.68031794521806,Safe,100.0
21.988386836007248,70.7134951592109,Safe,100.0
21.936228539260544,70.79880926512739,High,39.23
22.013624523011348,70.69950413519986,Safe,100.0
21.974364997493332,70.82017662957688,Medium,63.11
21.952344127108415,70.78284577190394,High,29.99
22.03608096324426,70.81824194658293,Safe,100.0
21.896366084840842,70.70827372327297,Safe,100.0
21.94684694757584,70.705863238098,Safe,100.0
22.043687967722313,70.84972163859855,Safe,100.0
22.038224842497446,70.81910395266982,Safe,100.0
21.94053482022901,70.84823627356839,Safe,100.0
21.957116705185534,70.83846005998005,Safe,100.0
21.878383626661584,70.7510478940001,Safe,100.0
21.88688893438267,70.69661581965366,Safe,100.0
22.067495020521427,70.7412097578652,Safe,100.0
21.872763719699297,70.72294434472013,Safe,100.0
21.91752196565434,70.69625115342356,Safe,100.0
22.02339308380258,70.72127120039862,Safe,100.0
21.977212288586223,70.8364749108852,Safe,100.0
21.93430743199997,70.8481926129134,Safe,100.0
21.903964737949064,70.73782882891622,Safe,100.0
21.966009080942413,70.80710477995186,High,36.25
21.940404872279913,70.85780784459727,Safe,100.0
22.05803282595566,70.73206907061204,Safe,100.0
21.912652755167965,70.80821452295534,Safe,100.0
21.994395960714588,70.72705848155684,Medium,47.02
21.91818447729578,70.7336995224309,Safe,100.0
21.873577657129708,70.72691625810288,Safe,100.0
21.902876434494413,70.75913087904054,Safe,100.0
21.891646985214496,70.82857253613263,Safe,100.0
22.059275332113515,70.8512555248735,Safe,100.0
21.903823760806635,70.8449053830745,Safe,100.0
21.888952130005173,70.85645759968229,Safe,100.0
21.924261098809666,70.69036726972884,Safe,100.0
21.88559568591493,70.77061544059731,Safe,100.0
22.064378353127065,70.74098955128957,Safe,100.0
21.93349996679241,70.73071471270113,Standard,71.0
21.946113342020467,70.69802236154386,Safe,100.0
21.991093038588904,70.71739768693796,Standard,88.28
22.031413584437775,70.70131724246691,Safe,100.0
22.059240185023473,70.67479507603987,Safe,100.0
21.890049454246192,70.68141715456366,Safe,100.0
21.87536878270215,70.72299846223169,Safe,100.0
21.99397013485636,70.8577189539521,Safe,100.0
22.029694256719754,70.79130943876493,Safe,100.0
21.98589069726276,70.77430089533777,High,28.59
21.89557266816779,70.82043422102556,Safe,100.0
21.95929385271637,70.85140684941803,Safe,100.0
22.04394522109004,70.73048250003015,Safe,100.0
21.96289336301951,70.76147975500949,High,24.66
21.959824108444547,70.83921600908586,Safe,100.0
21.893531417871248,70.7076820781256,Safe,100.0
21.979738766740823,70.82705608473816,Safe,100.0
22.009777043771937,70.7833584539543,High,39.29
21.902356227307788,70.77019807932535,Safe,100.0
21.93865944786419,70.80698683568829,Medium,52.64
21.880103601909493,70.80915269964812,Safe,100.0
21.88646278191808,70.67805857214323,Safe,100.0
21.938391234722864,70.8353320959374,Safe,100.0
21.981926330657572,70.85223859641974,Safe,100.0
21.93152791914219,70.80102561003847,Medium,60.69
22.06447572076443,70.72981357570467,Safe,100.0
21.88071782390885,70.86646627836213,Safe,100.0
22.002585947240313,70.77669244217977,High,35.65
22.04249670532923,70.8553653188748,Safe,100.0
22.06547899782918,70.72401652847361,Safe,100.0
21.871806540266988,70.8102576090629,Safe,100.0
21.879028912102875,70.84142069150961,Safe,100.0
22.04774329445887,70.75645830732394,Safe,100.0
21.93927896769594,70.69216502569076,Safe,100.0
21.979610264183407,70.79462671129433,High,32.28
21.952458207067206,70.78559841494624,High,30.68
21.882933431921444,70.78820980472203,Safe,100.0
21.888711388560825,70.82417401923682,Safe,100.0
21.914998759925616,70.77432963113012,Safe,100.0
22.039517515223785,70.86512841169379,Safe,100.0
21.87830517109501,70.71674839268066,Safe,100.0
22.04819585597429,70.74733820553014,Safe,100.0
21.922789640247803,70.79754253376987,Safe,96.34
21.96371768552753,70.72261751638166,High,39.03
21.98668981009142,70.809815073502,High,38.94
21.973682322137996,70.82049428657558,Medium,64.57
21.914959620047608,70.66982658709361,Safe,100.0
21.979706444974916,70.71263621331588,Safe,92.0
22.01741153410876,70.76876300859695,Medium,64.33
21.902933826654063,70.76729511937695,Safe,100.0
21.925926818062734,70.76130750571342,High,39.32
22.017681520132168,70.80671832654961,Safe,100.0
21.980090502326835,70.69129019879338,Safe,100.0
21.9912575746741,70.85726574736375,Safe,100.0
22.052096228944063,70.8151182405594,Safe,100.0
22.03880997580042,70.84641145447777,Safe,100.0
21.914533909325204,70.8150031710378,Safe,100.0
21.9258874000528,70.71036470299353,Safe,100.0
21.933076427245823,70.85999394722124,Safe,100.0
21.940881232480468,70.80246590256478,High,38.85
22.043747725150546,70.84340682735618,Safe,100.0
22.040477086453134,70.67886312073988,Safe,100.0
21.877029611342852,70.82375321874567,Safe,100.0
21.94016370094196,70.84911068441515,Safe,100.0
22.02586561498567,70.76771455464926,Safe,100.0
21.992886945663326,70.69653629158339,Safe,100.0
22.051068111179116,70.78169129408595,Safe,100.0
21.959743048079837,70.76499368529167,High,25.04
21.958375645878842,70.6706612833588,Safe,100.0
21.98603023707729,70.68126463265092,Safe,100.0
21.93107276965164,70.796928278048,Medium,47.8
22.014267892487585,70.84586011281077,Safe,100.0
21.925325434490322,70.83256908096725,Safe,100.0
22.049595343860172,70.82463709285233,Safe,100.0
21.928600681755157,70.86609672633972,Safe,100.0
21.993470627470316,70.78765736018363,High,33.89
21.899468917391246,70.74571482693655,Safe,100.0
22.063892768506495,70.8299780643496,Safe,100.0
22.013183740233238,70.6932604579808,Safe,100.0
21.87361270726375,70.68341963208488,Safe,100.0
21.889583840397233,70.68240268213162,Safe,100.0
22.053369016199717,70.85397753299465,Safe,100.0
22.024595270563758,70.83287285925192,Safe,100.0
22.031566867977222,70.74018996217801,Safe,100.0
21.918302592474735,70.73901796709332,Safe,100.0
21.947080222858837,70.72730933925398,High,39.5
22.04904042168373,70.74094157364367,Safe,100.0
21.890016596417357,70.85352407344007,Safe,100.0
22.01661705694221,70.83182049442915,Safe,100.0
21.96175400273302,70.74545571738895,High,30.43
22.02566654285132,70.8112058744218,Safe,100.0
21.88938589007336,70.84892283355663,Safe,100.0
22.035474067681104,70.74648146718283,Safe,100.0
21.969713886760076,70.75661981443933,High,25.59
21.96932659380357,70.75049589056586,High,27.98
21.93495376196983,70.8093890676019,Standard,80.06
21.879639770007188,70.83291432717148,Safe,100.0
22.056870228298816,70.67372416439069,Safe,100.0
21.881460662927225,70.79310946113583,Safe,100.0
22.06773818391066,70.83393345270628,Safe,100.0
21.87863911938488,70.81100424661741,Safe,100.0
21.984416318190107,70.82335406747966,Safe,96.19
22.017059329008973,70.69963806233407,Safe,100.0
22.037282352675383,70.81451505153706,Safe,100.0
22.02518533774118,70.68544417616485,Safe,100.0
21.9931600295378,70.85911963292183,Safe,100.0
22.060728541945068,70.68755667025756,Safe,100.0
21.961815420087433,70.83805271010516,Safe,100.0
21.94481700854672,70.85071399153895,Safe,100.0
21.987925337622567,70.84273708137093,Safe,100.0
21.915763482862996,70.77094760683747,Safe,94.22
21.996901340943978,70.72300743263521,Standard,77.15
21.946687053757902,70.69429686384865,Safe,100.0
21.881549516221558,70.7003963356794,Safe,100.0
22.042175231072537,70.71008529845301,Safe,100.0
21.897060408333893,70.80267989238716,Safe,100.0
21.870203767001072,70.76334525756047,Safe,100.0
22.022424785694742,70.67820406491485,Safe,100.0
22.040236547054295,70.74505089440628,Safe,100.0
21.942565595056,70.6982566495915,Safe,100.0
21.950172313881136,70.70092111678984,Safe,100.0
21.923306652990114,70.80458892843329,Safe,100.0
22.029812321807757,70.77258696777947,Safe,100.0
21.972468532162672,70.69434910077237,Safe,100.0
22.035471070869892,70.67393624851012,Safe,100.0
21.871222052058602,70.76708718551075,Safe,100.0
21.983503614557154,70.68433525555939,Safe,100.0
22.045765441311325,70.7870986521365,Safe,100.0
21.877693733972947,70.7426213753554,Safe,100.0
21.975853217851178,70.79658872969159,High,32.48
21.942126804512775,70.76120858544344,High,32.61
21.927505462089098,70.81549768330721,Safe,100.0
21.953195654220284,70.71034470857252,Safe,100.0
22.045528258715276,70.71685503773948,Safe,100.0
21.95814895340888,70.71037686504872,Safe,100.0
21.904043226709263,70.71434731480664,Safe,100.0
21.964107725810152,70.69816359452341,Safe,100.0
22.02044938449673,70.77169288841047,Standard,85.23
22.052835213432857,70.72840125869267,Safe,100.0
22.045570801073378,70.82533924227813,Safe,100.0
21.916260546787026,70.67431855070417,Safe,100.0
21.877496443020476,70.74132980900008,Safe,100.0
22.067386546310146,70.82791914150876,Safe,100.0
21.8932181390682,70.75114085428153,Safe,100.0
21.926192709261596,70.76173325649097,High,39.19
22.03386889403366,70.77462643885389,Safe,100.0
22.046744998962858,70.84646993204612,Safe,100.0
22.066932210458294,70.78951822767266,Safe,100.0
21.94683500407614,70.82206584536077,Safe,100.0
21.889078832294388,70.86766016425892,Safe,100.0
21.89040317421752,70.77295792102998,Safe,100.0
21.963757552714064,70.69781146770951,Safe,100.0
21.972892912521086,70.84724548674583,Safe,100.0
21.874405700388287,70.85986087069662,Safe,100.0
22.011223844894953,70.85640433702976,Safe,100.0
21.935602872026262,70.77515157459185,High,35.28
21.937500567870085,70.76868433506772,High,34.23
22.06273190519808,70.81645512507625,Safe,100.0
21.95960517536603,70.75851460687826,High,26.46
22.01063468987087,70.863663677151,Safe,100.0
21.99809087983395,70.83471126229854,Safe,100.0
22.003498840332384,70.69318286527864,Safe,100.0
21.966075730089152,70.8564377647163,Safe,100.0
22.02085941245497,70.7019453541915,Safe,100.0
21.890221962036186,70.78344463198603,Safe,100.0
22.02525758506247,70.7858686123075,Safe,100.0
21.967124464076033,70.74150046522333,High,31.53
22.031597829666165,70.73956759715078,Safe,100.0
22.057093485336637,70.82989163326158,Safe,100.0
21.903561226849686,70.71228788223101,Safe,100.0
22.05988067919127,70.84560915849022,Safe,100.0
21.884366794379712,70.70169138508622,Safe,100.0
22.038052566839404,70.7245678742721,Safe,100.0
21.877982848084738,70.77232616472317,Safe,100.0
21.955579073144804,70.70400274047924,Safe,100.0
21.975929534748634,70.73847556430337,High,33.07
21.94931527197031,70.782653656656,High,30.97
22.061751177600573,70.78413173806169,Safe,100.0
21.923097310548503,70.74633736275379,Standard,73.83
21.999591798703424,70.68156430467889,Safe,100.0
21.939509140182945,70.76711187866282,High,33.39
22.0352654706625,70.80297879456998,Safe,100.0
21.90139851952606,70.78098302627707,Safe,100.0
22.004900176465107,70.68898947749103,Safe,100.0
21.897667241041653,70.79932802417534,Safe,100.0
22.027341079269867,70.753580003497,Safe,100.0
22.054790935556834,70.85613069593897,Safe,100.0
22.007505425427997,70.71216703275445,Safe,100.0
21.870309967863975,70.74844988917583,Safe,100.0
22.006450441548296,70.85940826303454,Safe,100.0
22.03810445402368,70.77003735170214,Safe,100.0
21.925303926457236,70.75868892349862,High,39.76
22.056815633526284,70.68102160686173,Safe,100.0
21.96235734746467,70.7420623605445,High,31.64
22.00686721176228,70.85145746702052,Safe,100.0
21.875956506944036,70.68079917561708,Safe,100.0
22.02034778225536,70.73549857776761,Safe,100.0
22.02881043497767,70.70600399166499,Safe,100.0
21.895331442596337,70.69817825609745,Safe,100.0
21.911480873180583,70.70157832846279,Safe,100.0
22.01673181270286,70.84004745387512,Safe,100.0
21.890136265812075,70.74471128695505,Safe,100.0
21.97961544355499,70.7091464236154,Safe,100.0
21.969394544104684,70.82639238250795,Safe,99.45
22.045531249087098,70.74072360833043,Safe,100.0
22.025924904667672,70.84154845789006,Safe,100.0
21.99686461913258,70.80647875939468,Medium,41.41
21.92669648795881,70.70040662957318,Safe,100.0
21.95316979949065,70.6925295313667,Safe,100.0
21.92164813292441,70.76859572110796,Medium,54.59
21.88789659600258,70.68589294680923,Safe,100.0
22.028675697209184,70.68328527289796,Safe,100.0
21.985494192362854,70.86500264371088,Safe,100.0
21.89939537683958,70.82149192618824,Safe,100.0
22.01771755864659,70.7025062273201,Safe,100.0
22.037390342807633,70.69194226461369,Safe,100.0
22.0130033595107,70.81435972533538,Safe,100.0
21.944231217343262,70.70525567441966,Safe,100.0
21.868994481994548,70.7120589561628,Safe,100.0
22.03598184588385,70.6927203356915,Safe,100.0
21.925755969499836,70.82001375239797,Safe,100.0
22.039777600255455,70.68945127222831,Safe,100.0
21.93639572400901,70.78409915472851,High,36.03
22.039351961054045,70.68316128912329,Safe,100.0
22.0122811721514,70.67437240811309,Safe,100.0
21.926557954200625,70.72751995730806,Safe,100.0
21.955967265406766,70.84017906877428,Safe,100.0
21.943282604171102,70.85396052676484,Safe,100.0
21.970961333457023,70.81313646916259,High,38.59
22.022893016159237,70.86668988749216,Safe,100.0
21.999639958623685,70.81170376383025,Standard,78.29
21.956829278979548,70.83867330586483,Safe,100.0
21.89680088460443,70.69279823848152,Safe,100.0
