tourist_id,timestamp,latitude,longitude,location_name,hour,day_of_week,is_active,speed_kmh,distance_from_planned,time_since_last_checkin,battery_level,signal_strength,weather_condition,has_incident,incident_type,incident_severity,prediction_target,future_incident_risk
tourist_1,2025-08-12 08:00:37.314606,24.826876224276873,93.93654815530428,Imphal,8,1,True,3.0274857943465068,1.0966172613978513,100,73,4,fog,False,,,0,0.05
tourist_1,2025-08-12 08:30:37.314606,24.829974925838606,93.93628092493564,Imphal,8,1,True,1.459859175170243,1.4413688272046252,367,76,1,cloudy,False,,,0,0.025
tourist_1,2025-08-12 09:00:37.314606,24.82798243816004,93.93511253671555,Imphal,9,1,True,9.22499105944246,1.2333567604200333,114,69,3,storm,False,,,0,0.025
tourist_1,2025-08-12 09:30:37.314606,24.827984480277816,93.93515397705028,Imphal,9,1,True,5.342507323954746,1.2328907388830774,89,71,5,light_rain,False,,,0,0.05
tourist_1,2025-08-12 10:00:37.314606,24.834789313710647,93.93802094017222,Imphal,10,1,True,5.635242670962322,1.9792591031698408,363,73,4,cloudy,False,,,0,0.125
tourist_1,2025-08-12 10:30:37.314606,24.832432180894504,93.94204131720115,Imphal,10,1,True,10.036659931551636,1.8090739448096764,49,66,1,clear,False,,,0,0.125
tourist_1,2025-08-12 11:00:37.314606,24.830489718351934,93.9423662297976,Imphal,11,1,True,12.907881975860269,1.619822111475439,35,70,2,light_rain,False,,,0,0.125
tourist_1,2025-08-12 11:30:37.314606,24.83596500642255,93.95017330304181,Imphal,11,1,True,13.143106262681526,2.5758618549681778,475,71,3,light_rain,False,,,0,0.125
tourist_1,2025-08-12 12:00:37.314606,24.840104308630323,93.948489049869,Imphal,12,1,True,13.249110960732734,2.874113386939344,69,63,4,fog,False,,,0,0.05
tourist_1,2025-08-12 12:30:37.314606,24.838407893069757,93.94555855620989,Imphal,12,1,True,3.6422272253010757,2.56746189506841,348,67,5,storm,False,,,0,0.125
tourist_1,2025-08-12 13:00:37.314606,24.837868690646868,93.93655283955384,Imphal,13,1,True,13.491826232331038,2.316587119574754,324,60,2,cloudy,False,,,0,0.125
tourist_1,2025-08-12 13:30:37.314606,24.83881829660357,93.93210561465672,Imphal,13,1,True,2.935351701202208,2.4772537260139527,157,63,4,cloudy,False,,,0,0.05
tourist_1,2025-08-12 14:00:37.314606,24.836860031840082,93.93709957727067,Imphal,14,1,True,13.87271767061846,2.204714321849204,372,61,5,storm,False,,,0,0.125
tourist_1,2025-08-12 14:30:37.314606,24.836694843800803,93.93603700736217,Imphal,14,1,True,10.878819835604354,2.1877675653286617,249,55,4,fog,False,,,0,0.025
tourist_1,2025-08-12 15:00:37.314606,24.838455400770098,93.93393531889873,Imphal,15,1,True,12.423730084467518,2.4026837035355832,459,59,3,light_rain,False,,,0,0.025
tourist_1,2025-08-12 15:30:37.314606,24.842380870687606,93.93201448179897,Imphal,15,1,True,3.026915611406178,2.8669170193017646,298,56,3,heavy_rain,False,,,0,0.125
tourist_1,2025-08-12 16:00:37.314606,24.840599465245052,93.93009422783382,Imphal,16,1,True,12.976976326883344,2.7232400315377747,307,50,4,clear,False,,,0,0.05
tourist_1,2025-08-12 16:30:37.314606,24.841770125604988,93.92888288999092,Imphal,16,1,True,13.241209863860378,2.886511735889989,124,51,1,heavy_rain,False,,,0,0.05
tourist_1,2025-08-12 17:00:37.314606,24.842641778512885,93.93835318882259,Imphal,17,1,True,12.586319445338175,2.8514541110340823,287,53,1,fog,False,,,0,0.025
tourist_1,2025-08-12 17:30:37.314606,24.83515596763905,93.94154606397727,Imphal,17,1,True,6.058772272559796,2.083030519570498,150,51,2,clear,False,,,0,0.025
tourist_1,2025-08-12 18:00:37.314606,24.832385778656178,93.9447170923835,Imphal,18,1,True,1.5696554146787878,1.9206609941001522,411,51,5,clear,False,,,0,0.05
tourist_1,2025-08-12 18:30:37.314606,24.831570883919053,93.94492784648318,Imphal,18,1,True,4.251723395351149,1.8519795212446335,121,49,5,storm,False,,,0,0.025
tourist_1,2025-08-12 19:00:37.314606,24.83596345306433,93.94510553447954,Imphal,19,1,True,1.9688252349162316,2.297980043746399,425,46,5,light_rain,False,,,0,0.05
tourist_1,2025-08-12 19:30:37.314606,24.83381851860214,93.94625557051813,Imphal,19,1,True,1.0990877105308559,2.1416683623011044,339,42,2,fog,False,,,0,0.125
tourist_1,2025-08-12 20:00:37.314606,24.831297749521624,93.9435236300519,Imphal,20,1,True,3.3053728347701536,1.7537748578204377,132,39,2,heavy_rain,False,,,0,0.125
tourist_1,2025-08-12 20:30:37.314606,24.832204364821585,93.94224436869257,Imphal,20,1,True,2.9881656105655603,1.7926203084171692,174,37,1,cloudy,False,,,0,0.125
tourist_1,2025-08-12 21:00:37.314606,24.832204364821585,93.94224436869257,Imphal,21,1,False,0.0,1.7926203084171692,480,33,2,light_rain,False,,,0,0.005
tourist_1,2025-08-12 21:30:37.314606,24.832204364821585,93.94224436869257,Imphal,21,1,False,0.0,1.7926203084171692,285,42,4,clear,False,,,0,0.0025
tourist_1,2025-08-12 22:00:37.314606,24.832204364821585,93.94224436869257,Imphal,22,1,False,0.0,1.7926203084171692,335,36,4,cloudy,False,,,0,0.0375
tourist_1,2025-08-12 22:30:37.314606,24.832204364821585,93.94224436869257,Imphal,22,1,False,0.0,1.7926203084171692,312,38,4,light_rain,False,,,0,0.015000000000000001
tourist_1,2025-08-12 23:00:37.314606,24.832204364821585,93.94224436869257,Imphal,23,1,False,0.0,1.7926203084171692,131,26,2,storm,False,,,0,0.007500000000000001
tourist_1,2025-08-12 23:30:37.314606,24.832204364821585,93.94224436869257,Imphal,23,1,False,0.0,1.7926203084171692,427,34,2,cloudy,False,,,0,0.0375
tourist_2,2025-08-11 00:00:37.325512,26.14110556924189,91.73572645515532,Guwahati,0,0,False,0.0,0.3804306174173167,370,96,1,light_rain,False,,,0,0.0375
tourist_2,2025-08-11 00:30:37.325512,26.14110556924189,91.73572645515532,Guwahati,0,0,False,0.0,0.3804306174173167,449,105,5,light_rain,False,,,0,0.0375
tourist_2,2025-08-11 01:00:37.325512,26.14110556924189,91.73572645515532,Guwahati,1,0,False,0.0,0.3804306174173167,269,99,4,cloudy,False,,,0,0.0375
tourist_2,2025-08-11 01:30:37.325512,26.14110556924189,91.73572645515532,Guwahati,1,0,False,0.0,0.3804306174173167,77,98,1,light_rain,False,,,0,0.0375
tourist_2,2025-08-11 02:00:37.325512,26.14110556924189,91.73572645515532,Guwahati,2,0,False,0.0,0.3804306174173167,57,89,4,cloudy,False,,,0,0.007500000000000001
tourist_2,2025-08-11 02:30:37.325512,26.14110556924189,91.73572645515532,Guwahati,2,0,False,0.0,0.3804306174173167,81,92,3,fog,False,,,0,0.0375
tourist_2,2025-08-11 03:00:37.325512,26.14110556924189,91.73572645515532,Guwahati,3,0,False,0.0,0.3804306174173167,166,95,2,light_rain,False,,,0,0.015000000000000001
tourist_2,2025-08-11 03:30:37.325512,26.14110556924189,91.73572645515532,Guwahati,3,0,False,0.0,0.3804306174173167,274,94,1,light_rain,False,,,0,0.0375
tourist_2,2025-08-11 04:00:37.325512,26.14110556924189,91.73572645515532,Guwahati,4,0,False,0.0,0.3804306174173167,45,93,1,storm,False,,,0,0.015000000000000001
tourist_2,2025-08-11 04:30:37.325512,26.14110556924189,91.73572645515532,Guwahati,4,0,False,0.0,0.3804306174173167,73,87,1,storm,False,,,0,0.007500000000000001
tourist_2,2025-08-11 05:00:37.325512,26.14110556924189,91.73572645515532,Guwahati,5,0,False,0.0,0.3804306174173167,290,89,4,storm,False,,,0,0.007500000000000001
tourist_2,2025-08-11 05:30:37.325512,26.14110556924189,91.73572645515532,Guwahati,5,0,False,0.0,0.3804306174173167,165,85,5,heavy_rain,False,,,0,0.007500000000000001
tourist_2,2025-08-11 06:00:37.325512,26.141508875658538,91.73658889983764,Guwahati,6,0,True,4.17085838958541,0.3348093408446264,240,80,1,cloudy,False,,,0,0.125
tourist_2,2025-08-11 06:30:37.325512,26.141508875658538,91.73658889983764,Guwahati,6,0,False,0.0,0.3348093408446264,56,82,3,storm,False,,,0,0.005
tourist_2,2025-08-11 07:00:37.325512,26.141727167123758,91.73722457775933,Guwahati,7,0,True,3.5190287639388167,0.3281239934141248,195,82,3,storm,False,,,0,0.125
tourist_2,2025-08-11 07:30:37.325512,26.141727167123758,91.73722457775933,Guwahati,7,0,False,0.0,0.3281239934141248,374,84,5,cloudy,False,,,0,0.0025
tourist_2,2025-08-11 08:00:37.325512,26.141288343916173,91.73807008811656,Guwahati,8,0,True,3.807779828752056,0.4125254088354941,157,78,3,fog,False,,,0,0.125
tourist_2,2025-08-11 08:30:37.325512,26.14407912157875,91.7346749775924,Guwahati,8,0,True,1.8990041277596772,0.1756057884526844,421,80,3,fog,False,,,0,0.05
tourist_2,2025-08-11 09:00:37.325512,26.14103675680022,91.73856630021685,Guwahati,9,0,True,13.102506404613617,0.46558420636014625,81,74,5,cloudy,False,,,0,0.125
tourist_2,2025-08-11 09:30:37.325512,26.138684329338297,91.74742719245872,Guwahati,9,0,True,8.41739620933295,1.4034890028504683,93,70,4,light_rain,False,,,0,0.05
tourist_2,2025-08-11 10:00:37.325512,26.137017803131993,91.74422214040514,Guwahati,10,0,True,2.888824002441199,1.2176553617313355,212,66,4,clear,False,,,0,0.125
tourist_2,2025-08-11 10:30:37.325512,26.134846200997817,91.7404917880103,Guwahati,10,0,True,11.181822916261607,1.1726942733377401,152,65,2,storm,False,,,0,0.125
tourist_2,2025-08-11 11:00:37.325512,26.141449319571958,91.7424688842019,Guwahati,11,0,True,14.914143527848173,0.77386633688151,428,63,2,light_rain,False,,,0,0.125
tourist_2,2025-08-11 11:30:37.325512,26.140241793325632,91.73353646731955,Guwahati,11,0,True,8.216345969698043,0.5575110272653012,194,62,2,heavy_rain,False,,,0,0.05
tourist_2,2025-08-11 12:00:37.325512,26.141024437010664,91.7325789629818,Guwahati,12,0,True,5.5445076372037985,0.5571210108264991,304,60,1,storm,False,,,0,0.025
tourist_2,2025-08-11 12:30:37.325512,26.14233456841992,91.73339450883485,Guwahati,12,0,True,13.466663247367608,0.39338303854806234,298,65,4,clear,False,,,0,0.125
tourist_2,2025-08-11 13:00:37.325512,26.14385789016354,91.73405910194559,Guwahati,13,0,True,13.176006205834794,0.24809802468713474,418,57,3,storm,False,,,0,0.025
tourist_2,2025-08-11 13:30:37.325512,26.13857121051287,91.7351231111645,Guwahati,13,0,True,7.972815456188916,0.6688635117767793,97,62,4,fog,False,,,0,0.05
tourist_2,2025-08-11 14:00:37.325512,26.14560844624961,91.74101155477344,Guwahati,14,0,True,6.558718893850106,0.5480715617524765,210,55,3,clear,False,,,0,0.025
tourist_2,2025-08-11 14:30:37.325512,26.145804114473997,91.73275640883912,Guwahati,14,0,True,6.962865365074562,0.408730798760389,169,61,3,light_rain,False,,,0,0.025
tourist_2,2025-08-11 15:00:37.325512,26.149527977441814,91.72423641540294,Guwahati,15,0,True,9.207414049417814,1.4404700285150016,238,56,4,storm,False,,,0,0.025
tourist_2,2025-08-11 15:30:37.325512,26.149885685767426,91.72053780332543,Guwahati,15,0,True,12.61229034975915,1.8384160860345105,325,57,3,fog,False,,,0,0.05
tourist_2,2025-08-11 16:00:37.325512,26.149497987911914,91.72288282575826,Guwahati,16,0,True,12.002453684716517,1.578882872978851,204,56,4,fog,False,,,0,0.025
tourist_2,2025-08-11 16:30:37.325512,26.149693431174384,91.7184048787368,Guwahati,16,0,True,6.322153782890375,2.0576599907390056,187,48,4,storm,False,,,0,0.025
tourist_2,2025-08-11 17:00:37.325512,26.15081850268737,91.72096775538584,Guwahati,17,0,True,14.059048598644132,1.8304729694270647,412,46,5,clear,False,,,0,0.125
tourist_2,2025-08-11 17:30:37.325512,26.15475318524887,91.71763489703346,Guwahati,17,0,True,4.495020850930404,2.3541183350914365,282,48,2,storm,False,,,0,0.125
tourist_2,2025-08-11 18:00:37.325512,26.15515244539355,91.71705790052575,Guwahati,18,0,True,4.113307457428329,2.431621051304639,374,41,1,clear,False,,,0,0.05
tourist_2,2025-08-11 18:30:37.325512,26.151262098965695,91.71795466519283,Guwahati,18,0,True,4.266641639802017,2.1598507230545136,363,51,5,clear,False,,,0,0.025
tourist_2,2025-08-11 19:00:37.325512,26.151262098965695,91.71795466519283,Guwahati,19,0,False,0.0,2.1598507230545136,178,38,1,fog,False,,,0,0.005
tourist_2,2025-08-11 19:30:37.325512,26.152807647736566,91.72089833601076,Guwahati,19,0,True,3.2416179261159024,1.9326688482884329,326,43,4,storm,False,,,0,0.125
tourist_2,2025-08-11 20:00:37.325512,26.152719456733465,91.72088824247629,Guwahati,20,0,True,2.6936649470460416,1.9290043190387587,440,39,4,cloudy,False,,,0,0.025
tourist_2,2025-08-11 20:30:37.325512,26.14994265931697,91.7235973782422,Guwahati,20,0,True,1.6828145568694914,1.5237701247032334,457,41,4,storm,False,,,0,0.05
tourist_2,2025-08-11 21:00:37.325512,26.15170420269371,91.72152995086917,Guwahati,21,0,True,3.5161512051860506,1.8141315077079134,217,40,2,clear,False,,,0,0.05
tourist_2,2025-08-11 21:30:37.325512,26.15170420269371,91.72152995086917,Guwahati,21,0,False,0.0,1.8141315077079134,119,39,1,cloudy,False,,,0,0.005
tourist_2,2025-08-11 22:00:37.325512,26.15170420269371,91.72152995086917,Guwahati,22,0,False,0.0,1.8141315077079134,135,32,4,cloudy,False,,,0,0.007500000000000001
tourist_2,2025-08-11 22:30:37.325512,26.152728142052034,91.72098154520818,Guwahati,22,0,True,4.549917742753629,1.9203439114801415,294,31,2,fog,False,,,0,0.075
tourist_2,2025-08-11 23:00:37.325512,26.152728142052034,91.72098154520818,Guwahati,23,0,False,0.0,1.9203439114801415,333,29,5,cloudy,False,,,0,0.007500000000000001
tourist_2,2025-08-11 23:30:37.325512,26.152728142052034,91.72098154520818,Guwahati,23,0,False,0.0,1.9203439114801415,48,27,4,fog,False,,,0,0.015000000000000001
tourist_2,2025-08-12 00:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,0,1,False,0.0,0.9004759600787341,77,105,5,heavy_rain,False,,,0,0.007500000000000001
tourist_2,2025-08-12 00:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,0,1,False,0.0,0.9004759600787341,343,95,1,fog,False,,,0,0.015000000000000001
tourist_2,2025-08-12 01:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,1,1,False,0.0,0.9004759600787341,289,96,5,storm,False,,,0,0.007500000000000001
tourist_2,2025-08-12 01:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,1,1,False,0.0,0.9004759600787341,47,99,5,storm,False,,,0,0.0375
tourist_2,2025-08-12 02:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,2,1,False,0.0,0.9004759600787341,404,89,3,light_rain,False,,,0,0.015000000000000001
tourist_2,2025-08-12 02:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,2,1,False,0.0,0.9004759600787341,312,94,2,clear,False,,,0,0.007500000000000001
tourist_2,2025-08-12 03:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,3,1,False,0.0,0.9004759600787341,119,93,1,heavy_rain,False,,,0,0.015000000000000001
tourist_2,2025-08-12 03:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,3,1,False,0.0,0.9004759600787341,354,94,2,heavy_rain,False,,,0,0.0375
tourist_2,2025-08-12 04:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,4,1,False,0.0,0.9004759600787341,331,93,3,fog,False,,,0,0.0375
tourist_2,2025-08-12 04:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,4,1,False,0.0,0.9004759600787341,273,91,3,light_rain,False,,,0,0.0375
tourist_2,2025-08-12 05:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,5,1,False,0.0,0.9004759600787341,180,88,3,storm,False,,,0,0.015000000000000001
tourist_2,2025-08-12 05:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,5,1,False,0.0,0.9004759600787341,474,90,4,cloudy,False,,,0,0.015000000000000001
tourist_2,2025-08-12 06:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,6,1,False,0.0,0.9004759600787341,45,79,3,clear,False,,,0,0.0025
tourist_2,2025-08-12 06:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,6,1,False,0.0,0.9004759600787341,463,78,3,light_rain,False,,,0,0.005
tourist_2,2025-08-12 07:00:37.325838,26.15195694813062,91.73300549001657,Guwahati,7,1,False,0.0,0.9004759600787341,473,76,5,light_rain,False,,,0,0.0025
tourist_2,2025-08-12 07:30:37.325838,26.15195694813062,91.73300549001657,Guwahati,7,1,False,0.0,0.9004759600787341,62,82,3,cloudy,False,,,0,0.0025
tourist_2,2025-08-12 08:00:37.325838,26.151562267203364,91.728669527765,Guwahati,8,1,True,3.96182563590568,1.1459567648374316,74,79,5,light_rain,False,,,0,0.125
tourist_2,2025-08-12 08:30:37.325838,26.15223780903127,91.72943043177446,Guwahati,8,1,True,2.0124946974211366,1.141200617393014,429,71,1,heavy_rain,False,,,0,0.025
tourist_2,2025-08-12 09:00:37.325838,26.1511320679367,91.72950163127905,Guwahati,9,1,True,7.803751683024598,1.0463036204172242,152,73,1,fog,False,,,0,0.025
tourist_2,2025-08-12 09:30:37.325838,26.14754551575106,91.72705431116626,Guwahati,9,1,True,14.646906171732576,1.0699777646903406,120,69,3,storm,False,,,0,0.025
tourist_2,2025-08-12 10:00:37.325838,26.146496837517187,91.7339339593572,Guwahati,10,1,True,14.716759016293228,0.3352549202667903,98,72,1,light_rain,False,,,0,0.025
tourist_2,2025-08-12 10:30:37.325838,26.15026462629174,91.73532743485616,Guwahati,10,1,True,8.365892114254123,0.6471622350218038,156,72,4,clear,False,,,0,0.125
tourist_2,2025-08-12 11:00:37.325838,26.151981951972818,91.73295579672012,Guwahati,11,1,True,7.2394048341916815,0.9052079621142664,419,69,4,storm,False,,,0,0.125
tourist_2,2025-08-12 11:30:37.325838,26.151266734240725,91.72313341608088,Guwahati,11,1,True,7.546852558411322,1.633338909699107,274,63,4,heavy_rain,False,,,0,0.125
tourist_2,2025-08-12 12:00:37.325838,26.154367412105966,91.72625574601861,Guwahati,12,1,True,8.536651910035403,1.5550066378782366,33,66,5,storm,False,,,0,0.125
tourist_2,2025-08-12 12:30:37.325838,26.144458232090535,91.72700300615065,Guwahati,12,1,True,3.4285610119690237,1.020876844900155,333,63,1,clear,False,,,0,0.05
tourist_2,2025-08-12 13:00:37.325838,26.143329509506646,91.7241274492594,Guwahati,13,1,True,4.631423390810322,1.3463367923676794,288,56,2,fog,False,,,0,0.025
tourist_2,2025-08-12 13:30:37.325838,26.14607711056615,91.72577669802338,Guwahati,13,1,True,3.4295632439507013,1.1701553551095298,255,58,1,clear,False,,,0,0.025
tourist_2,2025-08-12 14:00:37.325838,26.14468052331499,91.71854023230144,Guwahati,14,1,True,11.65295185311186,1.960336629465325,468,54,2,light_rain,False,,,0,0.125
tourist_2,2025-08-12 14:30:37.325838,26.136329082510418,91.7186857014151,Guwahati,14,1,True,3.398877067840964,2.145244214599368,418,59,4,storm,False,,,0,0.125
tourist_2,2025-08-12 15:00:37.325838,26.14335666656361,91.71510474048816,Guwahati,15,1,True,5.84667872999759,2.345010456070124,175,51,2,fog,False,,,0,0.025
tourist_2,2025-08-12 15:30:37.325838,26.137234716315657,91.71832810447192,Guwahati,15,1,True,7.516669711205109,2.141434245857497,220,56,5,light_rain,False,,,0,0.025
tourist_2,2025-08-12 16:00:37.325838,26.137482005388392,91.71649663258579,Guwahati,16,1,True,11.880564386890459,2.321665067216917,200,47,4,light_rain,False,,,0,0.05
tourist_2,2025-08-12 16:30:37.325838,26.12913433830827,91.71102025718676,Guwahati,16,1,True,7.159209663013467,3.274261072936922,155,48,4,clear,False,,,0,0.125
tourist_2,2025-08-12 17:00:37.325838,26.129180555859904,91.71580468322459,Guwahati,17,1,True,9.68074040830523,2.831379843243526,284,48,2,heavy_rain,False,,,0,0.05
tourist_2,2025-08-12 17:30:37.325838,26.124984352470154,91.72268618181877,Guwahati,17,1,True,11.769302996526546,2.6348972764840806,459,45,5,cloudy,False,,,0,0.025
tourist_2,2025-08-12 18:00:37.325838,26.125254485703962,91.72557270706979,Guwahati,18,1,True,1.7214865069138403,2.4403071060568196,245,42,4,clear,False,,,0,0.025
tourist_2,2025-08-12 18:30:37.325838,26.123071984552098,91.72501848291657,Guwahati,18,1,True,3.5383824207543113,2.682863732011829,161,49,1,fog,False,,,0,0.025
tourist_2,2025-08-12 19:00:37.325838,26.12317653469341,91.72853504428839,Guwahati,19,1,True,2.649949856294113,2.5151770149679016,141,45,1,storm,False,,,0,0.125
tourist_2,2025-08-12 19:30:37.325838,26.12317653469341,91.72853504428839,Guwahati,19,1,False,0.0,2.5151770149679016,102,42,1,clear,False,,,0,0.0125
tourist_2,2025-08-12 20:00:37.325838,26.121890325192872,91.72443724090375,Guwahati,20,1,True,3.200891874279929,2.828997611176347,155,44,2,fog,False,,,0,0.05
tourist_2,2025-08-12 20:30:37.325838,26.121890325192872,91.72443724090375,Guwahati,20,1,False,0.0,2.828997611176347,410,35,5,fog,False,,,0,0.005
tourist_2,2025-08-12 21:00:37.325838,26.12544331002735,91.72194304797597,Guwahati,21,1,True,3.533283657361607,2.641748962194676,207,32,2,heavy_rain,False,,,0,0.125
tourist_2,2025-08-12 21:30:37.325838,26.12459677447384,91.72461710623662,Guwahati,21,1,True,3.6810510152180296,2.5561394042050316,240,35,4,fog,False,,,0,0.125
tourist_2,2025-08-12 22:00:37.325838,26.12459677447384,91.72461710623662,Guwahati,22,1,False,0.0,2.5561394042050316,435,30,1,light_rain,False,,,0,0.007500000000000001
tourist_2,2025-08-12 22:30:37.325838,26.12459677447384,91.72461710623662,Guwahati,22,1,False,0.0,2.5561394042050316,272,33,5,clear,False,,,0,0.007500000000000001
tourist_2,2025-08-12 23:00:37.325838,26.12459677447384,91.72461710623662,Guwahati,23,1,False,0.0,2.5561394042050316,74,36,2,fog,False,,,0,0.0375
tourist_2,2025-08-12 23:30:37.325838,26.12459677447384,91.72461710623662,Guwahati,23,1,False,0.0,2.5561394042050316,112,32,3,storm,False,,,0,0.0375
tourist_3,2025-08-11 00:00:37.325838,25.57658009020177,91.8911282436219,Shillong,0,0,False,0.0,0.34471755967886153,471,99,2,clear,False,,,0,0.030000000000000002
tourist_3,2025-08-11 00:30:37.325838,25.57658009020177,91.8911282436219,Shillong,0,0,False,0.0,0.34471755967886153,333,97,2,fog,False,,,0,0.030000000000000002
tourist_3,2025-08-11 01:00:37.325838,25.57658009020177,91.8911282436219,Shillong,1,0,False,0.0,0.34471755967886153,344,98,5,clear,False,,,0,0.075
tourist_3,2025-08-11 01:30:37.325838,25.57658009020177,91.8911282436219,Shillong,1,0,False,0.0,0.34471755967886153,202,92,4,clear,False,,,0,0.075
tourist_3,2025-08-11 02:00:37.325838,25.57658009020177,91.8911282436219,Shillong,2,0,False,0.0,0.34471755967886153,34,92,4,fog,False,,,0,0.075
tourist_3,2025-08-11 02:30:37.325838,25.57658009020177,91.8911282436219,Shillong,2,0,False,0.0,0.34471755967886153,78,93,4,light_rain,False,,,0,0.075
tourist_3,2025-08-11 03:00:37.325838,25.57658009020177,91.8911282436219,Shillong,3,0,False,0.0,0.34471755967886153,159,91,3,fog,False,,,0,0.015000000000000001
tourist_3,2025-08-11 03:30:37.325838,25.57658009020177,91.8911282436219,Shillong,3,0,False,0.0,0.34471755967886153,162,89,1,fog,False,,,0,0.015000000000000001
tourist_3,2025-08-11 04:00:37.325838,25.57658009020177,91.8911282436219,Shillong,4,0,False,0.0,0.34471755967886153,392,86,4,clear,False,,,0,0.030000000000000002
tourist_3,2025-08-11 04:30:37.325838,25.57658009020177,91.8911282436219,Shillong,4,0,False,0.0,0.34471755967886153,428,87,5,light_rain,False,,,0,0.015000000000000001
tourist_3,2025-08-11 05:00:37.325838,25.57658009020177,91.8911282436219,Shillong,5,0,False,0.0,0.34471755967886153,316,80,2,cloudy,False,,,0,0.030000000000000002
tourist_3,2025-08-11 05:30:37.325838,25.57658009020177,91.8911282436219,Shillong,5,0,False,0.0,0.34471755967886153,110,80,5,fog,False,,,0,0.030000000000000002
tourist_3,2025-08-11 06:00:37.325838,25.57658009020177,91.8911282436219,Shillong,6,0,False,0.0,0.34471755967886153,329,82,2,cloudy,False,,,0,0.005
tourist_3,2025-08-11 06:30:37.325838,25.57658009020177,91.8911282436219,Shillong,6,0,False,0.0,0.34471755967886153,291,87,3,clear,False,,,0,0.005
tourist_3,2025-08-11 07:00:37.325838,25.580007704997705,91.89047714765114,Shillong,7,0,True,3.8966420212699338,0.3408088070226444,44,76,3,cloudy,False,,,0,0.05
tourist_3,2025-08-11 07:30:37.325838,25.580007704997705,91.89047714765114,Shillong,7,0,False,0.0,0.3408088070226444,139,82,1,clear,False,,,0,0.01
tourist_3,2025-08-11 08:00:37.325838,25.57802290502485,91.892581952546,Shillong,8,0,True,1.433505469533685,0.1174434946129797,390,79,5,fog,False,,,0,0.05
tourist_3,2025-08-11 08:30:37.325838,25.57802290502485,91.892581952546,Shillong,8,0,False,0.0,0.1174434946129797,239,73,2,cloudy,False,,,0,0.005
tourist_3,2025-08-11 09:00:37.325838,25.57911807187738,91.89359672477892,Shillong,9,0,True,14.137633802983638,0.048283764133855975,207,69,1,storm,False,,,0,0.25
tourist_3,2025-08-11 09:30:37.325838,25.586415868102954,91.89877256771906,Shillong,9,0,True,6.1569141021228955,1.0409790706200708,91,77,3,heavy_rain,False,,,0,0.05
tourist_3,2025-08-11 10:00:37.325838,25.58621093311056,91.89886933432324,Shillong,10,0,True,7.75688721014274,1.0290090011716988,233,72,1,heavy_rain,False,,,0,0.25
tourist_3,2025-08-11 10:30:37.325838,25.58825625177718,91.89966564480622,Shillong,10,0,True,14.785945342854511,1.2653130054938118,399,69,1,cloudy,False,,,0,0.05
tourist_3,2025-08-11 11:00:37.325838,25.591745665203014,91.90443293072823,Shillong,11,0,True,8.152922516405273,1.8952494897243437,343,72,4,cloudy,False,,,0,0.25
tourist_3,2025-08-11 11:30:37.325838,25.588874072529155,91.91050242936694,Shillong,11,0,True,7.356952358985812,2.2128025072712347,403,64,1,cloudy,False,,,0,0.1
tourist_3,2025-08-11 12:00:37.325838,25.589058831698903,91.91129358479851,Shillong,12,0,True,2.6800069571840632,2.2991010731172317,287,60,4,cloudy,False,,,0,0.25
tourist_3,2025-08-11 12:30:37.325838,25.59092530241955,91.91634251198496,Shillong,12,0,True,11.344753443665354,2.890224124524267,45,60,3,light_rain,False,,,0,0.25
tourist_3,2025-08-11 13:00:37.325838,25.58933597661979,91.91636403510105,Shillong,13,0,True,12.165409792805594,2.8145811880522027,309,61,2,storm,False,,,0,0.05
tourist_3,2025-08-11 13:30:37.325838,25.580667729811015,91.91949276579227,Shillong,13,0,True,14.257374036927159,2.9147792522905798,476,56,1,storm,False,,,0,0.1
tourist_3,2025-08-11 14:00:37.325838,25.575477565446928,91.91783483981062,Shillong,14,0,True,5.100673883550557,2.7482240169121424,105,59,3,clear,False,,,0,0.1
tourist_3,2025-08-11 14:30:37.325838,25.575477565446928,91.91783483981062,Shillong,14,0,False,0.0,2.7482240169121424,356,57,3,light_rain,False,,,0,0.005
tourist_3,2025-08-11 15:00:37.325838,25.575432547202627,91.91782105980889,Shillong,15,0,True,2.436215016883858,2.747383673248981,55,60,1,fog,False,,,0,0.25
tourist_3,2025-08-11 15:30:37.325838,25.57626547962264,91.91774831113368,Shillong,15,0,True,9.53258854742883,2.7283061890425855,200,55,1,light_rain,False,,,0,0.25
tourist_3,2025-08-11 16:00:37.325838,25.576166144593667,91.91194047261506,Shillong,16,0,True,12.936784713228146,2.0896451325864107,264,54,4,cloudy,False,,,0,0.1
